"subject"	"activityId"	"activityName"	"tBodyAcc-mean()-X"	"tBodyAcc-mean()-Y"	"tBodyAcc-mean()-Z"	"tBodyAcc-std()-X"	"tBodyAcc-std()-Y"	"tBodyAcc-std()-Z"	"tGravityAcc-mean()-X"	"tGravityAcc-mean()-Y"	"tGravityAcc-mean()-Z"	"tGravityAcc-std()-X"	"tGravityAcc-std()-Y"	"tGravityAcc-std()-Z"	"tBodyAccJerk-mean()-X"	"tBodyAccJerk-mean()-Y"	"tBodyAccJerk-mean()-Z"	"tBodyAccJerk-std()-X"	"tBodyAccJerk-std()-Y"	"tBodyAccJerk-std()-Z"	"tBodyGyro-mean()-X"	"tBodyGyro-mean()-Y"	"tBodyGyro-mean()-Z"	"tBodyGyro-std()-X"	"tBodyGyro-std()-Y"	"tBodyGyro-std()-Z"	"tBodyGyroJerk-mean()-X"	"tBodyGyroJerk-mean()-Y"	"tBodyGyroJerk-mean()-Z"	"tBodyGyroJerk-std()-X"	"tBodyGyroJerk-std()-Y"	"tBodyGyroJerk-std()-Z"	"tBodyAccMag-mean()"	"tBodyAccMag-std()"	"tGravityAccMag-mean()"	"tGravityAccMag-std()"	"tBodyAccJerkMag-mean()"	"tBodyAccJerkMag-std()"	"tBodyGyroMag-mean()"	"tBodyGyroMag-std()"	"tBodyGyroJerkMag-mean()"	"tBodyGyroJerkMag-std()"	"fBodyAcc-mean()-X"	"fBodyAcc-mean()-Y"	"fBodyAcc-mean()-Z"	"fBodyAcc-std()-X"	"fBodyAcc-std()-Y"	"fBodyAcc-std()-Z"	"fBodyAccJerk-mean()-X"	"fBodyAccJerk-mean()-Y"	"fBodyAccJerk-mean()-Z"	"fBodyAccJerk-std()-X"	"fBodyAccJerk-std()-Y"	"fBodyAccJerk-std()-Z"	"fBodyGyro-mean()-X"	"fBodyGyro-mean()-Y"	"fBodyGyro-mean()-Z"	"fBodyGyro-std()-X"	"fBodyGyro-std()-Y"	"fBodyGyro-std()-Z"	"fBodyAccMag-mean()"	"fBodyAccMag-std()"	"fBodyBodyAccJerkMag-mean()"	"fBodyBodyAccJerkMag-std()"	"fBodyBodyGyroMag-mean()"	"fBodyBodyGyroMag-std()"	"fBodyBodyGyroJerkMag-mean()"	"fBodyBodyGyroJerkMag-std()"
8	2	"WALKING_UPSTAIRS"	0.25849273865625	-0.0279537443282292	-0.121220901479167	-0.243081791875	0.208806360615625	-0.0726864876489583	0.853072965729167	-0.329190091145833	-0.201015414250625	-0.937998827395833	-0.9258889384375	-0.895706629583333	0.0744279196877083	0.00529728030104167	-0.043369674115625	-0.358898743708333	-0.190517925022917	-0.569780362947917	0.00307006864270833	-0.0850243520677083	0.0359035132635417	-0.466908654645833	-0.25969886314375	0.0228052544677083	-0.104476740729167	-0.0378800875854167	-0.06071736570625	-0.534530890520833	-0.570271124791667	-0.499410959270833	-0.00626407081979167	-0.283998850447917	-0.00626407081979167	-0.283998850447917	-0.321789105438542	-0.356016428541667	-0.06479890693125	-0.284829877260417	-0.533180147916667	-0.594373722604167	-0.290189522717708	0.0760373039895833	-0.2630638089125	-0.22730370496875	0.1961206134375	-0.0487698812684375	-0.375552444539583	-0.222420786152083	-0.526929081666667	-0.4003060219375	-0.212920735502083	-0.6119390503125	-0.378821944260417	-0.330305559196875	-0.0754031287604167	-0.497586291166667	-0.229152807620833	-0.0437245586916667	-0.266193743032292	-0.409158336666667	-0.299858058603125	-0.443332510322917	-0.376201052572917	-0.348007766171875	-0.573739204583333	-0.653952577083333
8	3	"WALKING_DOWNSTAIRS"	0.289800592941176	-0.0173826471612941	-0.104499345847059	-0.0268947511164706	0.135947197475882	-0.0277695337647059	0.929424083176471	-0.200850347529412	-0.115975730994706	-0.949568874	-0.934372481764706	-0.895405655647059	0.109408948925471	-0.0211542899894118	-0.0316182170505882	0.0708611025741177	0.0464122583364706	-0.181349511602353	-0.122009403171765	-0.0355030063376471	0.112562655995529	-0.346118108743529	-0.0990819410070588	-0.236398366035294	-0.0514013708341176	-0.0609309530849412	-0.0671121031305882	-0.376180750452941	-0.174798510743529	-0.287743231482353	0.0626587369552941	0.0500844402411765	0.0626587369552941	0.0500844402411765	0.0466748024658823	0.0892929701764706	-0.0120511477352941	-0.151761797563529	-0.235319436188235	-0.223288540323529	0.0208870009129412	0.153486705494118	-0.0122469331411765	-0.0492683600976471	0.0526836162435294	-0.119401610630353	0.0325405901435294	-0.0162690850423529	-0.126486114017647	0.0137414993527882	0.0440756896517647	-0.235018791294118	-0.235211315035294	-0.0221000502717647	-0.105319064603882	-0.385375083294118	-0.158672817658824	-0.356035498658824	0.164083983730588	-0.186426606776471	0.132611119876471	0.0209813969816471	-0.114135340783529	-0.335750056670588	-0.203266114672941	-0.307280803958824
8	4	"SITTING"	0.270575452586207	-0.00689748837471264	-0.107786541321839	-0.985030821034483	-0.935787736586207	-0.954733934712644	0.856168453448276	0.231707211908046	0.209185004011494	-0.976631214022988	-0.94929944716092	-0.951747855172414	0.0778743285747126	-0.00221443424422989	-0.00614921140896552	-0.988560599770115	-0.98139320816092	-0.987246582413793	-0.0460647305724138	-0.0857208646126437	0.0729978856596552	-0.986464915172414	-0.977627354597701	-0.962469773793104	-0.0938296778735632	-0.0393236816264368	-0.045919051291954	-0.993001454022989	-0.990755516781609	-0.986995881609195	-0.960453512758621	-0.945121023896552	-0.960453512758621	-0.945121023896552	-0.987660497701149	-0.984933544252874	-0.94812640045977	-0.961975466091954	-0.992467404827586	-0.989492779885057	-0.986033974022989	-0.95335223954023	-0.96873375091954	-0.984723102758621	-0.931725735172414	-0.950695945172414	-0.988463566781609	-0.980914952643678	-0.985132207241379	-0.989792124137931	-0.983455074367816	-0.987970823793103	-0.984243090114942	-0.98143675091954	-0.965222951609195	-0.987207481034483	-0.975672134252874	-0.965053063333333	-0.960701034367816	-0.945907084942529	-0.98478993137931	-0.984009793793103	-0.972241167586207	-0.962145060804598	-0.990062736091954	-0.989166634482759
8	5	"STANDING"	0.279058319919355	-0.0158234346016129	-0.108408513364516	-0.991312520725806	-0.941783087016129	-0.947810692258064	0.957023157258065	-0.160087658922258	-0.00231920187096774	-0.991351394354839	-0.968337736854839	-0.951388461854839	0.0752760352983871	0.00874999985342742	0.0012271870958871	-0.990782875564516	-0.974861992258064	-0.986896365645161	-0.02517480604	-0.0542119495129032	0.0748048611209677	-0.961655813709677	-0.975239259112903	-0.970720833387097	-0.0983975438225806	-0.0440145793709677	-0.0511977389806452	-0.979949487258065	-0.988969303709677	-0.986159372258064	-0.962906499193548	-0.954281288645161	-0.962906499193548	-0.954281288645161	-0.986213446854839	-0.983493343225807	-0.954173387983871	-0.951754645241936	-0.987649601935484	-0.984487889193548	-0.990382859435484	-0.952362300483871	-0.966424259516129	-0.991794549274194	-0.939714366854839	-0.942224185645161	-0.990685849677419	-0.974868120403226	-0.984414880645161	-0.991755292258064	-0.976799849112903	-0.988041670322581	-0.961921872741936	-0.978825158548387	-0.972588028467742	-0.962151024354839	-0.973527317903226	-0.972752504516129	-0.964745981209677	-0.955516897914516	-0.982968161370968	-0.983113794193548	-0.965124493145161	-0.951790389677419	-0.985461755645161	-0.98405741983871
8	6	"LAYING"	0.269655593819277	-0.0198561848187952	-0.10456825413253	-0.956140581566265	-0.950393639759036	-0.946574484192771	-0.335888276144578	0.704996009036145	0.567847460120482	-0.936815994650602	-0.970622326626506	-0.954223747855422	0.0815890671686747	0.0206818216306024	-0.0116832510609639	-0.977782019036145	-0.976249050361446	-0.971977269156627	-0.00161696711672289	-0.0826077538481928	0.127591886759036	-0.970577144939759	-0.961275703493976	-0.970168475542169	-0.10647087760241	-0.039806231446988	-0.0681795855542169	-0.974906174819277	-0.977550166626506	-0.987795126746988	-0.95078425060241	-0.932259392168675	-0.95078425060241	-0.932259392168675	-0.977443789638554	-0.968052626987952	-0.937782518072289	-0.941336031445783	-0.982168203253012	-0.972581786024096	-0.963339335180723	-0.960124274819277	-0.955619034216867	-0.954189303614458	-0.948889248987952	-0.945488477180723	-0.977646999277108	-0.976100171686747	-0.968709901445783	-0.980050421686747	-0.978291068554217	-0.973842089156627	-0.963850951445783	-0.964981644457831	-0.969519316506024	-0.97300111	-0.960118826144578	-0.973207810963855	-0.946318207566265	-0.935557867819277	-0.967761913373494	-0.967617189759036	-0.952225990120482	-0.944717678674699	-0.973436380963855	-0.973264994096386
11	1	"WALKING"	0.272827879652174	-0.0172099109289565	-0.105181805252174	-0.400034708086957	-0.13732905584	-0.480821250347826	0.935461674434783	-0.232630114347826	0.0391042135826087	-0.982031037217391	-0.970657787478261	-0.966516555565217	0.0799427912791304	0.0203191418286957	-0.00165356298260869	-0.39907523	-0.24897935073913	-0.678129368173913	-0.04135234333	-0.066060805050087	0.0892914394208217	-0.648983447478261	-0.498070071043478	-0.471790238434783	-0.094169064426087	-0.047502055193913	-0.0420568151537391	-0.559398866608696	-0.717021528782609	-0.60570654826087	-0.288121193217391	-0.474398443913043	-0.288121193217391	-0.474398443913043	-0.391102066086957	-0.413989398521739	-0.460110287130435	-0.582782341913043	-0.633534259652174	-0.74048481026087	-0.384331295043478	-0.16123281706313	-0.554738700608696	-0.406611430782609	-0.179714147684348	-0.482563118869565	-0.434532969652174	-0.300288527086957	-0.648063341565217	-0.41598466	-0.243263105341739	-0.707031586695652	-0.560975282434783	-0.582292460434783	-0.466398592782609	-0.67756820626087	-0.457182651478261	-0.522831921043478	-0.441895537391304	-0.575255954086957	-0.404330139043478	-0.430597889913043	-0.615145158086956	-0.633424669913043	-0.731794316608696	-0.771545560086957
11	2	"WALKING_UPSTAIRS"	0.2646175545625	-0.0261161090044437	-0.109831173098214	-0.312010003723214	-0.159089661374107	-0.260853609428571	0.887812208839286	-0.329617060892857	0.0157472722321429	-0.957748736785714	-0.933524857946429	-0.907402635982143	0.0887693290544643	0.00456625580642857	-0.00245611605625	-0.510050488571429	-0.500526745089286	-0.772656516785714	-0.0639542776466964	-0.0545802832339286	0.0777193323815179	-0.549238529196429	-0.398693136785714	-0.559634520446429	-0.0777147575617857	-0.0620218612294643	-0.0580787688022321	-0.712350498303571	-0.819512459910714	-0.74702290125	-0.208487462705357	-0.33218559875	-0.208487462705357	-0.33218559875	-0.557166472053571	-0.536494572946429	-0.314115258883929	-0.455665217410714	-0.769918356517857	-0.818940335357143	-0.412182874196429	-0.310990930758929	-0.536717128392857	-0.2773993586875	-0.14134997320625	-0.194419966404464	-0.544338324107143	-0.519704322410714	-0.750246471428571	-0.518883783839286	-0.514051293303571	-0.793945389821429	-0.534205762678571	-0.616718105357143	-0.586476777321429	-0.560741821964286	-0.303781022045536	-0.593262967410714	-0.388105689464286	-0.407198246428571	-0.526964822232143	-0.552140173125	-0.603920257321429	-0.459845103214286	-0.811629048839286	-0.842357039017857
11	3	"WALKING_DOWNSTAIRS"	0.289881483762376	-0.0172962136517822	-0.106888330742574	-0.0999197965980198	-0.106182257252475	-0.375532635247525	0.93659005950495	-0.214201101584158	0.0334068858514852	-0.957714386534653	-0.929932708910891	-0.923553286237624	0.0849180007118812	0.0110774505673267	-0.0179771833366337	-0.248858361241584	-0.301192370777228	-0.618665829207921	-0.0883581956673267	-0.0466133211969307	0.0799724682821782	-0.443991999284158	-0.561976557722772	-0.408646987128713	-0.0556171383346535	-0.0514199719356436	-0.0480621548891089	-0.611887501089109	-0.721631355247525	-0.548680877524752	-0.102354319961386	-0.102086760251485	-0.102354319961386	-0.102086760251485	-0.344315493633663	-0.266150946564356	-0.297612766158416	-0.43118656850198	-0.655039881584158	-0.713913867425743	-0.174612498817822	-0.157021696456436	-0.44743642029703	-0.073552096809901	-0.13712993719901	-0.386545034554455	-0.279617366184158	-0.334585066282178	-0.580275728415842	-0.285014777757426	-0.312380684970297	-0.656047877128713	-0.411599185019802	-0.58993787960396	-0.367978293267327	-0.461013235544554	-0.550084689207921	-0.477147799504951	-0.0906497976287129	-0.249941877792079	-0.25316692160198	-0.289599204465347	-0.537072007920792	-0.464031731758416	-0.70966976980198	-0.741022365158416
11	4	"SITTING"	0.27664636287234	-0.0141350985787234	-0.111217186744681	-0.98805843287234	-0.946395903404255	-0.972412577765957	0.903928204787234	0.143083213831915	0.160779458691489	-0.990968693085106	-0.965611336382979	-0.97552049606383	0.0763473439148936	0.0038390577543617	0.00547630704556596	-0.985513445531915	-0.974620477659574	-0.98629889106383	-0.0371181520106383	-0.073190446393617	0.0793508059468085	-0.989821400212766	-0.98456929893617	-0.966073717446808	-0.0951747769787234	-0.0399053991393617	-0.0507439421170213	-0.992162594042553	-0.991165949255319	-0.986400312659575	-0.972170084680851	-0.961943542021277	-0.972170084680851	-0.961943542021277	-0.984075366808511	-0.982015045212766	-0.962783925319149	-0.969483675	-0.991928696914894	-0.990283084361702	-0.986884254787234	-0.954050935638298	-0.97730411212766	-0.988583193085106	-0.945761702553191	-0.971304081595745	-0.985930341489362	-0.974865609787234	-0.98432728106383	-0.98637934	-0.976245055957447	-0.986834764680851	-0.987244200957447	-0.98559081712766	-0.96720381893617	-0.990662556595745	-0.98406810606383	-0.968916134255319	-0.967686346170213	-0.96444726106383	-0.982108685425532	-0.980771439361702	-0.977193365106383	-0.969851322659575	-0.990759832553191	-0.990029146595745
11	5	"STANDING"	0.278120762840909	-0.0168649732656818	-0.107113555727273	-0.993418303863636	-0.959262762954545	-0.97780602375	0.947174860340909	-0.189897719431818	0.00614334011363636	-0.993824166704545	-0.980932815113636	-0.983392543068182	0.0755097414090909	0.0107633182010227	-0.00230171933386364	-0.990431103181818	-0.978286732159091	-0.988462423295455	-0.0282613689340909	-0.0744579278863636	0.0831621768068182	-0.972140210568182	-0.986635156477273	-0.978902605454545	-0.0991755621931818	-0.0409830180454545	-0.0528454913636364	-0.9836485375	-0.992227399772727	-0.988936034090909	-0.979711777840909	-0.976168605	-0.979711777840909	-0.976168605	-0.987427673522727	-0.987186504318182	-0.973195521818182	-0.967480316818182	-0.990431533181818	-0.989579109318182	-0.991958445681818	-0.965440211931818	-0.982057890909091	-0.994149701818182	-0.958115644431818	-0.976444856477273	-0.990490799886364	-0.978164532840909	-0.986492135795455	-0.991259499886364	-0.98009764	-0.989026582840909	-0.97145564375	-0.987358032613636	-0.978808781818182	-0.972718120795454	-0.986356819090909	-0.980833653295455	-0.979297999431818	-0.97734598	-0.986711136704545	-0.986649172840909	-0.976347440113636	-0.967624858636364	-0.989928133181818	-0.989543341818182
11	6	"LAYING"	0.277448785573771	-0.0175180643295082	-0.108207092327869	-0.984644303360656	-0.979636735	-0.980020902704918	-0.18052835147541	0.824066589344262	0.375217594081967	-0.981244086311475	-0.992538664016393	-0.987796719508197	0.0757768933688525	0.011943673892541	0.000650897192213115	-0.98561179352459	-0.979584811557377	-0.986666292622951	-0.0223720625654098	-0.064042925597541	0.120989070254098	-0.987249354836066	-0.983380470901639	-0.973329498196721	-0.10092180445082	-0.040229445852459	-0.0627626360983606	-0.989386102295082	-0.990686908442623	-0.989745272377049	-0.983730024344262	-0.980123193032787	-0.983730024344262	-0.980123193032787	-0.985989720655738	-0.983442499836066	-0.967557450081967	-0.968484495737705	-0.991948640327869	-0.988566456393443	-0.984535869098361	-0.978599728032787	-0.981584649508197	-0.984789236639344	-0.98059925147541	-0.979956497295082	-0.985694622540984	-0.980266790573771	-0.984654036065574	-0.986866177377049	-0.980265888606557	-0.987267844590164	-0.98484496852459	-0.984223128196721	-0.973989474836066	-0.988069348606557	-0.983085339180328	-0.975597381967213	-0.98081069704918	-0.982223771639344	-0.983125174918033	-0.982896762131148	-0.976276330409836	-0.969031727540984	-0.989134091885246	-0.988454321311475
14	1	"WALKING"	0.272251568	-0.0215103032018182	-0.109901264645455	-0.3125562653	0.198320134443273	-0.0782207540897273	0.847942629272727	-0.304683764727273	-0.242898743218182	-0.972735334181818	-0.957955207	-0.950453396727273	0.0776679521579091	0.00316986945181818	0.0136539918363636	-0.285802011769091	-0.0714198089181818	-0.433323345727273	-0.0127186185385455	-0.078858968984	0.0669995424854545	-0.430026149436364	0.0318356671231818	-0.1444775368	-0.0908788026975182	-0.0473837871872727	-0.04632153485	-0.424076677245455	-0.347025300218182	-0.371939402578182	-0.0591850847770545	-0.267890745709091	-0.0591850847770545	-0.267890745709091	-0.222272987219091	-0.226092391219091	-0.0417755683254545	-0.125079683353636	-0.369212397027273	-0.394574245538182	-0.294418273277273	0.0934114059181818	-0.221341150504545	-0.321272791109091	0.174166041546364	-0.0777047314099091	-0.317671412209091	-0.128859980572727	-0.383488816909091	-0.316701476023636	-0.0711069958996364	-0.481969960181818	-0.31620021417	-0.101418705418818	-0.164692155180909	-0.467739549327273	0.0946123029991818	-0.219514195327273	-0.20197903459	-0.426168588909091	-0.206209284824909	-0.257604099165091	-0.191128500774727	-0.233377187081818	-0.400634648549273	-0.431415873610909
14	2	"WALKING_UPSTAIRS"	0.253548421195122	-0.0244914680576829	-0.119492058062195	-0.257443885339024	0.222548416132927	0.330391772926829	0.715792101585366	-0.368807375243902	-0.420872520481707	-0.923476873658537	-0.910353449878049	-0.882050001463415	0.0857480031731707	-0.00510262951829268	-0.00784216049817073	-0.317767892158537	-0.33695393654878	-0.386141159792683	0.0773935338963415	-0.14073195115122	-0.0160268242426829	-0.478468156097561	0.24645527990122	0.404921195402439	-0.131637099068293	-0.0245225794756098	-0.0263964859341463	-0.590580407804878	-0.395890141341463	-0.347157728636585	0.0806886561439024	-0.0958184279890244	0.0806886561439024	-0.0958184279890244	-0.286170601228049	-0.312893419829268	0.222335442146341	0.0871942731463415	-0.407204860318293	-0.486823769634146	-0.267528145182927	-0.0258354177963415	0.0307152746609756	-0.254785095536585	0.258679476114634	0.373775948963415	-0.344830793585366	-0.357487855829268	-0.334525088902439	-0.3514011735	-0.361007636035366	-0.436788061219512	-0.433043755817073	-0.0017664738152439	0.149384990567073	-0.497374939512195	0.363322981073171	0.346126834396341	-0.13133798245122	-0.218538029365854	-0.267834100202439	-0.381383565136585	-0.0873757601560976	0.0117287866073171	-0.470237346585366	-0.548698110426829
14	3	"WALKING_DOWNSTAIRS"	0.294783268455556	-0.0148276745486667	-0.0987179712455555	0.0461706093777778	0.497903753544444	0.145318769311111	0.86801153	-0.270837196666667	-0.2104075201	-0.929778434555556	-0.914651547222222	-0.899629424777778	0.0561831342355556	0.0167492192755556	0.00398021931055555	-0.0613699362728889	0.24123136659	-0.257568733044222	-0.0630378564455556	-0.0403132506977778	0.0696174671484444	-0.279745603044444	-0.0449019775244444	0.2579610634	-0.0769353421455556	-0.0658980657666667	-0.0615645812711111	-0.393118598272222	-0.309443404188889	0.0472321502533333	0.2036946474	0.300521142033333	0.2036946474	0.300521142033333	-0.01295492315	0.120713711585333	0.130090977767889	-0.0485453504686667	-0.271652153533333	-0.27516794198	-0.00653842167888889	0.447835078644444	0.04631857011	0.063558016747	0.42691262198	0.106823537718889	-0.116571238209211	0.185302036686667	-0.190549612972222	-0.0887591146655556	0.215928748233333	-0.325076012334444	-0.179136400878889	-0.0624448554111111	0.374726110457778	-0.316124251688889	-0.0429111544308889	0.100549890431111	0.311896451175556	0.0894633777533333	0.100007596665	0.136650702012222	-0.0896614721011111	-0.187804708879111	-0.283207802415111	-0.319253355717778
14	4	"SITTING"	0.278920751166667	-0.01201515636975	-0.104783969675	-0.980031034083333	-0.926588554341667	-0.926257194333333	0.93101742925	0.0239321694058333	0.0408548503091667	-0.981532148666667	-0.959486142466667	-0.93700731355	0.0744458096	0.00132302954118333	-0.00387776135975	-0.981543820916667	-0.96951603525	-0.976347391416667	-0.0398414106416667	-0.0678944367333333	0.077142079925	-0.978343451083333	-0.960979166	-0.9489814645	-0.0942710509333333	-0.0419574367166667	-0.0490264055666667	-0.983206109083333	-0.98293634925	-0.98112675875	-0.948894998333333	-0.932243338833333	-0.948894998333333	-0.932243338833333	-0.977760470833333	-0.972900354333333	-0.94100630575	-0.943774971666667	-0.985398574833333	-0.980425677916667	-0.9790671595	-0.939549385333333	-0.946035336916667	-0.980524482	-0.924483478941667	-0.921676116383333	-0.981938973916667	-0.970165354583333	-0.973004690083333	-0.982825542416667	-0.971051770916667	-0.978333417083333	-0.973812009333333	-0.96696671625	-0.953689236666667	-0.979846335416667	-0.958110964416667	-0.95226021575	-0.944067832416667	-0.936320449083333	-0.97229515875	-0.972760493583333	-0.95786373075	-0.944982249416667	-0.98115550225	-0.980553953583333
14	5	"STANDING"	0.27940158176	-0.0166190483336	-0.10215232076352	-0.96839574416	-0.89853951256	-0.91412742304	0.89092554552	-0.27724185544	-0.12904904593624	-0.97620595848	-0.96097036432	-0.93979644248	0.07521267465528	0.00904445751832	-0.006923795524696	-0.9666275884	-0.94835129432	-0.96299329496	-0.02286518428192	-0.06290005558408	0.0769230683024	-0.91962923416	-0.92020975464	-0.92289281184	-0.101555474816	-0.043853804384	-0.05111088922072	-0.94251844488	-0.95632409784	-0.95910833536	-0.9303452872	-0.92055073184	-0.9303452872	-0.92055073184	-0.9628419956	-0.95114476936	-0.90859777064	-0.88124391456	-0.95898752608	-0.94267988728	-0.96519147432	-0.91699275368	-0.93322855736	-0.9699927148	-0.89600662664	-0.91083476192	-0.96670630768	-0.94881774992	-0.957601414	-0.96967398792	-0.95176374696	-0.96721030336	-0.91450406592	-0.92616840216	-0.92719667968	-0.92252934304	-0.91774404704	-0.92882361688	-0.9322388904	-0.9266378512	-0.95198153016	-0.94939772112	-0.90682846416	-0.88600985352	-0.94566327112	-0.9427851764
14	6	"LAYING"	0.236836835462185	-0.0131128440285714	-0.0967996121151261	-0.943071731546218	-0.940783406302521	-0.941611965512605	-0.332310936739496	0.70224608697479	0.631425992857143	-0.900158238907563	-0.964342642689076	-0.944283682689076	0.0930725081605042	-0.00293033028184874	-0.0156394464823277	-0.978786226302521	-0.973199039915966	-0.979607494705882	-0.0110782301536134	-0.120318753378151	0.134584716344538	-0.972796100336135	-0.955609568991597	-0.963790067142857	-0.102050448386555	-0.0381297730654538	-0.0591232682352941	-0.981137028235294	-0.975755561260504	-0.983688036638655	-0.937272465042017	-0.903962447983193	-0.937272465042017	-0.903962447983193	-0.979487067731092	-0.974285639327731	-0.936540820756303	-0.941273421344538	-0.981980221848739	-0.973763853193277	-0.952103380168067	-0.950497793109244	-0.955602503781513	-0.93998708489916	-0.939358157285714	-0.938538918823529	-0.978798866890756	-0.97384417184874	-0.976754919327731	-0.980761385210084	-0.974449380168067	-0.981082073613445	-0.96862210512605	-0.958106258991597	-0.962347986134454	-0.974262831428571	-0.954605184789916	-0.967621786806723	-0.929957041689076	-0.906627783310924	-0.974678231596639	-0.972726155630252	-0.952826308319328	-0.944300568067227	-0.974835044537815	-0.974134666554622
15	1	"WALKING"	0.275638680638298	-0.019677908428617	-0.109295464989362	-0.384890550212766	0.0138891529024468	-0.419494126808511	0.956037796808511	-0.180205219414894	-0.0154076298085106	-0.980558205	-0.967790759574468	-0.959587175957447	0.0784168050840426	0.0107279515989362	-0.00118346492788298	-0.420313680319149	-0.146552713977553	-0.603523827446809	-0.0555668163955319	-0.0622522083353192	0.0890367269842553	-0.442897278510638	-0.45592467212766	-0.448806712340426	-0.0756359161414894	-0.0561436319402128	-0.0613013106946809	-0.381516409680851	-0.630504554680851	-0.582095895744681	-0.232428887031915	-0.388453669042553	-0.232428887031915	-0.388453669042553	-0.35288305212766	-0.353792349351064	-0.317972063723404	-0.493686671425532	-0.535018811382979	-0.614285702659574	-0.388294984148936	-0.0239264449405319	-0.464343473617021	-0.384020093085106	-0.0312838676292553	-0.44074817287234	-0.438969407234043	-0.188735675170213	-0.572783919787234	-0.453453286276596	-0.158936858595319	-0.633479324361702	-0.354669394106383	-0.51920698106383	-0.435310821276596	-0.473321308085106	-0.427377934702128	-0.505129450744681	-0.341639175120745	-0.511954225	-0.346799505851064	-0.368499374723404	-0.518014671170213	-0.567996252446809	-0.62278970787234	-0.63071698712766
15	2	"WALKING_UPSTAIRS"	0.27071487868	-0.0268232873096	-0.11378769	-0.131430820421	0.024348485321	-0.32228161499	0.8864872419	-0.3288045615	-0.0187021868088	-0.953324365	-0.9234187241	-0.9232351685	0.07741184053	-0.012759344375	-0.0112954703441	-0.27821795903	-0.33964527951	-0.6354872705	0.07708516101	-0.14096339145	0.0727658667383	-0.4739109184	-0.3305700422719	-0.243762753536	-0.1506190332841	-0.028508439542	-0.06627257539	-0.5421837793	-0.6359950598	-0.54614280977	-0.0545026641596	-0.1974706887374	-0.0545026641596	-0.1974706887374	-0.34743589366	-0.3341963803	-0.17718127433	-0.327109143167	-0.5837940882	-0.6456830726	-0.183445705346	-0.1107540234454	-0.4397538201	-0.112822512308	0.024085836515	-0.31586862747	-0.327997085408	-0.370079993973	-0.6060067687	-0.2920792388025	-0.35208877062	-0.6642029091	-0.3946997785	-0.432193341461	-0.29999234194	-0.5022538882	-0.285685831402	-0.29678379154	-0.22031167938	-0.31020286487	-0.304778412218	-0.3808899051	-0.43473019397	-0.37519191633	-0.6349736853	-0.6873871513
15	3	"WALKING_DOWNSTAIRS"	0.284280954637681	-0.00854237565956522	-0.107123008826087	0.216576982844928	0.0574290685536232	-0.236308687057971	0.938659993333333	-0.142171584942029	-0.0146850146931884	-0.951748139275362	-0.93166100884058	-0.936289464202899	0.0679949664304348	0.0132695763662319	-0.00456843784782609	-0.0440006133333333	-0.0620474415492754	-0.342340369449275	-0.109351650944928	-0.0477176071768116	0.0832635899152174	-0.364127475492754	-0.414338705072464	-0.331872309275362	-0.0808802284826087	-0.0371485952855072	-0.0336195330898551	-0.394233605252174	-0.551477841014493	-0.411451124637681	0.164445600668116	0.21745968427971	0.164445600668116	0.21745968427971	-0.122524899079275	0.0585041291550725	-0.193853546972464	-0.312852322130435	-0.498484845942029	-0.507990869565217	0.0632402380724638	0.0577651020362319	-0.20914919654058	0.269767011475072	-0.0111531832144928	-0.318055581173913	-0.102921589298551	-0.110815649781159	-0.293814557086957	-0.0687604890869565	-0.0727918641343478	-0.389268373217391	-0.236159416447826	-0.414413096086957	-0.251297626869565	-0.408039350608696	-0.42027478942029	-0.42272993826087	0.205385132265217	0.0330588343434783	0.0315619235608696	0.0806657074811594	-0.370468884347826	-0.395027357	-0.512569541014493	-0.537813427971015
15	4	"SITTING"	0.273209813685039	-0.0124720208848819	-0.107974851307087	-0.988963410551181	-0.940530929370079	-0.953470543779528	0.906038177716535	0.19553878211811	0.0599699067548032	-0.986389939606299	-0.958623750629921	-0.958559905433071	0.0773294759606299	-0.00162142067947244	-0.00170863439625197	-0.988377603858268	-0.978901598740157	-0.985753786141732	-0.0365930479110236	-0.0774892286661417	0.0870839705905512	-0.988154605590551	-0.976731039370079	-0.967787896456693	-0.0952649730551181	-0.0401476962038583	-0.0519767540645669	-0.992114252362205	-0.990028191259843	-0.988961463385827	-0.964189787244095	-0.951793030629921	-0.964189787244095	-0.951793030629921	-0.985812271102362	-0.98505635519685	-0.961241159291339	-0.966570995905512	-0.991716390708661	-0.990257881968504	-0.988177664724409	-0.951694779732283	-0.965242790629921	-0.989374034094488	-0.938350107637795	-0.950361901732283	-0.988508373543307	-0.978731511732283	-0.983335788188976	-0.989300678188976	-0.980696682992126	-0.986791553149606	-0.985897683937008	-0.980271764409449	-0.970991087952756	-0.988887082047244	-0.974953342834646	-0.969774896141732	-0.960007167070866	-0.954397749370079	-0.984571923385827	-0.984527809527559	-0.976017178110236	-0.966445012755906	-0.99054172976378	-0.990269137952756
